"ID","m/z","Yellow_10_5x_2_420_1600_isotopomeric_score_annotated_1233-211210.csv","Yellow_16_5x_420_1600_isotopomeric_score_annotated_1418-211210.csv","Yellow_17_5x_420_1600_isotopomeric_score_annotated_1604-211210.csv","Yellow_18_5x_420_1600_isotopomeric_score_annotated_1743-211210.csv","Yellow_19_5x_420_1600_isotopomeric_score_annotated_1912-211210.csv","Yellow_1_5x_420-1600_isotopomeric_score_annotated_2006-211210.csv","Yellow_20_5x_420_1600_isotopomeric_score_annotated_2157-211210.csv","PubChem","LM_ID","CAS_inf","MetSign_ID","hm_ID","Name_ID","Keg_ID","label_information"
763,902.7352,183562.0218,72925.846,42451.9951,61419.372,859325.9464,6160.789,966009.6387,"Unknown,Unknown;Unknown,Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,9544362;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;9544831,Unknown","Unknown,LMGP01010004;Unknown,LMGP01010004;Unknown;Unknown;Unknown,LMGL03010946;LMGL03010350,Unknown;Unknown,LMGP01010004;Unknown,LMGP01010004;Unknown,LMGL03010946;Unknown,LMGL03010869","Unknown,Unknown;Unknown,Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown","C51H90N1O8P1-[M+NH4+]-2H-9-{m+0}(1)(Niso-4);C51H90N1O8P1-[M+NH4+]-2H-9-{m+0}(1)(Niso-4);C51H92N1O8P1-[M+NH4+]-2H-7-{m+0}(1)(Niso-4);C51H94N1O8P1-[M+NH4+]-2H-5-{m+0}(1)(Niso-4);C59H94O6-[M+H+]-2H-3-{m+0}(1)(Niso-4);C57H98O6-[M+Na+]-2H-1-{m+0}(1)(Niso-4);C51H90N1O8P1-[M+NH4+]-2H-9-{m+0}(1)(Niso-4);C51H90N1O8P1-[M+NH4+]-2H-9-{m+0}(1)(Niso-4);C59H94O6-[M+H+]-2H-3-{m+0}(1)(Niso-4);C59H96O6-[M+H+]-2H-1-{m+0}(0.88007)(Niso-4)","HMDB09641,Unknown;HMDB09641,Unknown;HMDB09607;HMDB09606;HMDB10508,Unknown;Unknown,HMDB05391;HMDB09641,Unknown;HMDB09641,Unknown;HMDB10508,Unknown;HMDB05448,Unknown","PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))*,*1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine*;*PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))*,*1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine*;*PE(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))*;*PE(22:4(7Z,10Z,13Z,16Z)/24:0)*;*TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(11Z,14Z-eicosadienoyl)-sn-glycerol*,*TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))*,*1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine*;*PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))*,*1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine*;*TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol*;*TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycerol","C00350,Unknown;C00350,Unknown;C00350;C00350;Unknown,Unknown;Unknown,C00422;C00350,Unknown;C00350,Unknown;Unknown,Unknown;C00422,Unknown","2H_9"
764,902.7442,0,0,0,0,0,0,0,"Unknown;Unknown,Unknown;Unknown;Unknown,Unknown","Unknown;Unknown,LMGP01011113;Unknown;Unknown,LMGP01010663","Unknown;Unknown,Unknown;Unknown;Unknown,Unknown","C51H98N1O8P1-[M+NH4+]-2H-1-{m+0}(0.99941)(Niso-3);C52H96N1O8P1-[M+H+]-2H-8-{m+0}(0.99939)(Niso-3);C52H98N1O8P1-[M+H+]-2H-6-{m+0}(0.98967)(Niso-2);C50H100N1O8P1-[M+Na+]-2H-6-{m+0}(0.85969)(Niso-1)","HMDB09542;HMDB08389,Unknown;HMDB08356;HMDB08058,Unknown","PE(22:1(13Z)/24:1(15Z))*;*PC(20:3(5Z,8Z,11Z)/24:1(15Z))*,*1-(5Z,9Z-docosadienoyl)-2-(5Z,9Z-docosadienoyl)-sn-glycero-3-phosphocholine*;*PC(20:2(11Z,14Z)/24:1(15Z))*;*PC(18:0/24:0)*,*1-hexadecanoyl-2-hexacosanoyl-sn-glycero-3-phosphocholine","C00350;C00157,Unknown;C00157;C00157,Unknown","2H_1"
765,902.7524,0,0,0,0,0,0,0,"Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,9544150;Unknown,9544150;Unknown","Unknown;Unknown,LMGP01011108;Unknown,LMGP01011108;LMGL03010140,Unknown;LMGL03010140,Unknown;LMGP00000053","Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown","C52H98N1O8P1-[M+H+]-2H-6-{m+0}(0.98967)(Niso-2);C52H100N1O8P1-[M+H+]-2H-4-{m+0}(0.98964)(Niso-2);C52H100N1O8P1-[M+H+]-2H-4-{m+0}(0.98964)(Niso-2);C55H96O6-[M+K+]-2H-11-{m+0}(0.97996)(Niso-2);C55H96O6-[M+K+]-2H-11-{m+0}(0.97996)(Niso-2);C49H97O8P1S1-[M+NH4+]-2H-8-{m+0}(-0.52973)(Niso-8)","HMDB08356;HMDB08323,Unknown;HMDB08323,Unknown;Unknown,HMDB05380;Unknown,HMDB05380;Unknown","PC(20:2(11Z,14Z)/24:1(15Z))*;*PC(20:1(11Z)/24:1(15Z))*,*1,2-di-(13E-docosenoyl)-sn-glycero-3-phosphocholine*;*PC(20:1(11Z)/24:1(15Z))*,*1,2-di-(13E-docosenoyl)-sn-glycero-3-phosphocholine*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(9Z-octadecenoyl)-sn-glycerol*,*TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(9Z-octadecenoyl)-sn-glycerol*,*TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*1-eicosanoyl-2-docosanoyl-sn-glycero-3-phosphosulfocholine","C00157;C00157,Unknown;C00157,Unknown;Unknown,C00422;Unknown,C00422;Unknown","2H_6"
766,902.768,0,0,0,0,4207.1761,0,7989.101,"9544062,Unknown;9544047,Unknown","Unknown,LMGL03010071;Unknown,LMGL03010060","Unknown,Unknown;Unknown,Unknown","C55H104O6-[M+K+]-2H-3-{m+0}(0.84326)(Niso-1);C55H106O6-[M+K+]-2H-1-{m+0}(0.843)(Niso-1)","HMDB05361,Unknown;HMDB05358,Unknown","TG(16:0/16:0/20:1(11Z))[iso3]*,*1-heptadecanoyl-2-(9Z-heptadecenoyl)-3-octadecanoyl-sn-glycerol*;*TG(16:0/16:0/20:0)[iso3]*,*1,2-diheptadecanoyl-3-octadecanoyl-sn-glycerol","C00422,Unknown;C00422,Unknown","2H_3"
767,903.6714,0,0,0,0,1396.6063,0,2268.3926,"DBLINKS854112,Unknown","Unknown,LMGL03050001","Unknown,Unknown","C57H88O8-[M+H+]-2H-2-{m+0}(0.82121)(Niso-1)","Unknown,Unknown","1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-3-(8-(2E,4Z-decadienoyloxy)-*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(8-(2E,4Z-decadienoyloxy)-5,6-octadienoyl)-sn-glycerol","C13867,Unknown","2H_2"
768,903.6804,4430.4531,7741.1567,5328.9395,7045.491,12686.1463,0,16888.0053,"Unknown","LMGL03010251","Unknown","C56H96O6-[M+K+]-{m+0}(0.92581)(Niso-2)","Unknown","1-(9Z,12Z-heptadecadienoyl)-2,3-di-(9Z,12Z-octadecadienoyl)-sn-glycerol","Unknown","N"
769,903.7031,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","C52H98N1O7P1-[M+Na+]-2H-1-{m+0}(0.84818)(Niso-1)","HMDB13453","PC(o-22:1(13Z)/22:3(10Z,13Z,16Z))","Unknown","2H_1"
770,903.7304,3611.1032,3108.2351,0,2534.8041,7637.3373,0,7667.3961,"Unknown,Unknown;Unknown,Unknown;Unknown;Unknown;Unknown","Unknown,LMGP01020067;Unknown,LMGP01020067;LMGL03011019;LMGL03010746;LMGL03011019","Unknown,Unknown;Unknown,Unknown;Unknown;Unknown;Unknown","C50H102N1O7P1-[M+K+]-2H-5-{m+0}(0.98291)(Niso-2);C50H102N1O7P1-[M+K+]-2H-5-{m+0}(0.98291)(Niso-2);C59H92O6-[M+H+]-2H-6-{m+0}(0.982)(Niso-3);C58H92O6-[M+NH4+]-2H-1-{m+0}(0.97016)(Niso-2);C59H92O6-[M+H+]-2H-6-{m+0}(0.39055)(Niso-3)","HMDB13423,Unknown;HMDB13423,Unknown;Unknown;Unknown;Unknown","PC(o-18:0/24:0)*,*1-hexadecyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*PC(o-18:0/24:0)*,*1-hexadecyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*1-(9Z-hexadecenoyl)-2,3-di-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol*;*1-(9Z,12Z-heptadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol*;*1-(9Z-hexadecenoyl)-2,3-di-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol","Unknown,Unknown;Unknown,Unknown;Unknown;Unknown;Unknown","2H_5"
771,903.7375,35704.6022,26570.4203,22410.8295,24188.5278,0,0,0,"Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,9544319;Unknown,Unknown;Unknown,Unknown;Unknown,9544362;9544831,Unknown;Unknown,Unknown","Unknown;LMGL03011019;LMGL03011019;Unknown,LMGL03010946;LMGL03010306,Unknown;Unknown,LMGP01020067;Unknown,LMGP01020067;LMGL03010350,Unknown;Unknown,LMGL03011075;Unknown,LMGP01010004","Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown","C51H92N1O8P1-[M+NH4+]-2H-8-{m+0}(0.99942)(Niso-3);C59H92O6-[M+H+]-2H-6-{m+0}(0.99907)(Niso-3);C59H92O6-[M+H+]-2H-6-{m+0}(0.99907)(Niso-3);C59H94O6-[M+H+]-2H-4-{m+0}(0.99907)(Niso-3);C57H100O6-[M+Na+]-{m+0}(0.98696)(Niso-2);C50H102N1O7P1-[M+K+]-2H-5-{m+0}(0.98291)(Niso-2);C50H102N1O7P1-[M+K+]-2H-5-{m+0}(0.98291)(Niso-2);C57H98O6-[M+Na+]-2H-2-{m+0}(0.9714)(Niso-3);C59H96O6-[M+H+]-2H-2-{m+0}(0.96636)(Niso-3);C51H90N1O8P1-[M+NH4+]-2H-10-{m+0}(0.60001)(Niso-3)","HMDB09607;Unknown;Unknown;HMDB10508,Unknown;Unknown,HMDB05385;HMDB13423,Unknown;HMDB13423,Unknown;Unknown,HMDB05391;HMDB05448,Unknown;HMDB09641,Unknown","PE(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))*;*1-(9Z-hexadecenoyl)-2,3-di-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol*;*1-(9Z-hexadecenoyl)-2,3-di-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol*;*TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(11Z-eicosenoyl)-sn-glycerol*,*TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*PC(o-18:0/24:0)*,*1-hexadecyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*PC(o-18:0/24:0)*,*1-hexadecyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(11Z,14Z-eicosadienoyl)-sn-glycerol*,*TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]*,*1-(9Z-hexadecenoyl)-2-(9Z,12Z-octadecadienoyl)-3-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol*;*PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))*,*1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine","C00350;Unknown;Unknown;Unknown,Unknown;Unknown,C00422;Unknown,Unknown;Unknown,Unknown;Unknown,C00422;C00422,Unknown;C00350,Unknown","2H_8"
772,903.7465,920235.4107,1188735.956,954754.5235,1130664.847,1860376.46,123010.7157,2046096.923,"Unknown;9544762,Unknown","Unknown;Unknown,LMGL03010794","Unknown;Unknown,Unknown","C51H94N1O8P1-[M+NH4+]-2H-6-{m+0}(0.99351)(Niso-5);C59H98O6-[M+H+]-{m+0}(0.83141)(Niso-5)","HMDB09606;HMDB05392,Unknown","PE(22:4(7Z,10Z,13Z,16Z)/24:0)*;*TG(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(11Z,14Z-eicosadienoyl)-sn-glycerol","C00350;C00422,Unknown","2H_6"
773,903.7553,0,0,0,0,0,0,0,"Unknown,9544150;Unknown,Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown","LMGL03010140,Unknown;Unknown,LMGP01011108;LMGP00000053;Unknown,LMGP01010663;Unknown,LMGP02010292;Unknown,LMGP01011113;Unknown","Unknown,Unknown;Unknown,Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown","C55H96O6-[M+K+]-2H-12-{m+0}(1)(Niso-6);C52H100N1O8P1-[M+H+]-2H-5-{m+0}(1)(Niso-6);C49H97O8P1S1-[M+NH4+]-2H-9-{m+0}(0.86826)(Niso-1);C50H100N1O8P1-[M+Na+]-2H-7-{m+0}(0.85975)(Niso-1);C51H100N1O8P1-[M+NH4+]-{m+0}(0.85379)(Niso-1);C52H96N1O8P1-[M+H+]-2H-9-{m+0}(0.84885)(Niso-1);C52H98N1O8P1-[M+H+]-2H-7-{m+0}(0.84861)(Niso-1)","Unknown,HMDB05380;HMDB08323,Unknown;Unknown;HMDB08058,Unknown;HMDB09509,Unknown;HMDB08389,Unknown;HMDB08356","1,2-di-(9Z,12Z-heptadecadienoyl)-3-(9Z-octadecenoyl)-sn-glycerol*,*TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*PC(20:1(11Z)/24:1(15Z))*,*1,2-di-(13E-docosenoyl)-sn-glycero-3-phosphocholine*;*1-eicosanoyl-2-docosanoyl-sn-glycero-3-phosphosulfocholine*;*PC(18:0/24:0)*,*1-hexadecanoyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*PE(22:0/24:1(15Z))*,*1-docosanoyl-2-(15Z-tetracosenoyl)-sn-glycero-3-phosphoethanolamine*;*PC(20:3(5Z,8Z,11Z)/24:1(15Z))*,*1-(5Z,9Z-docosadienoyl)-2-(5Z,9Z-docosadienoyl)-sn-glycero-3-phosphocholine*;*PC(20:2(11Z,14Z)/24:1(15Z))","Unknown,C00422;C00157,Unknown;Unknown;C00157,Unknown;C00350,Unknown;C00157,Unknown;C00157","2H_12"
774,903.7561,1397.7644,1335.4476,0,0,4102.7117,0,16485.1102,"Unknown,Unknown;Unknown,Unknown;Unknown;Unknown,Unknown","Unknown,LMGP01010663;Unknown,LMGP02010292;Unknown;LMGP01011108,Unknown","Unknown,Unknown;Unknown,Unknown;Unknown;Unknown,Unknown","C50H100N1O8P1-[M+Na+]-2H-7-{m+0}(0.85975)(Niso-1);C51H100N1O8P1-[M+NH4+]-{m+0}(0.85379)(Niso-1);C52H98N1O8P1-[M+H+]-2H-7-{m+0}(0.84861)(Niso-1);C52H100N1O8P1-[M+H+]-2H-5-{m+0}(0.84837)(Niso-1)","HMDB08058,Unknown;HMDB09509,Unknown;HMDB08356;Unknown,HMDB08323","PC(18:0/24:0)*,*1-hexadecanoyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*PE(22:0/24:1(15Z))*,*1-docosanoyl-2-(15Z-tetracosenoyl)-sn-glycero-3-phosphoethanolamine*;*PC(20:2(11Z,14Z)/24:1(15Z))*;*1,2-di-(13E-docosenoyl)-sn-glycero-3-phosphocholine*,*PC(20:1(11Z)/24:1(15Z))","C00157,Unknown;C00350,Unknown;C00157;Unknown,C00157","2H_7"
775,903.7679,0,0,0,0,0,0,0,"Unknown,9544086;Unknown,9544069;9544062,Unknown","LMGL03010099,Unknown;LMGL03010083,Unknown;Unknown,LMGL03010071","Unknown,Unknown;Unknown,Unknown;Unknown,Unknown","C55H100O6-[M+K+]-2H-8-{m+0}(0.84384)(Niso-1);C55H102O6-[M+K+]-2H-6-{m+0}(0.84358)(Niso-1);C55H104O6-[M+K+]-2H-4-{m+0}(0.84333)(Niso-1)","Unknown,HMDB05384;Unknown,HMDB05369;HMDB05361,Unknown","1-(9Z-heptadecenoyl)-2-(9Z,12Z-heptadecadienoyl)-3-octadecanoyl-sn-glycerol*,*TG(16:0/18:1(9Z)/18:2(9Z,12Z))[iso6]*;*1-heptadecanoyl-2-(9Z,12Z-heptadecadienoyl)-3-octadecanoyl-sn-glycerol*,*TG(16:0/18:0/18:2(9Z,12Z))[iso6]*;*TG(16:0/16:0/20:1(11Z))[iso3]*,*1-heptadecanoyl-2-(9Z-heptadecenoyl)-3-octadecanoyl-sn-glycerol","Unknown,C00422;Unknown,C00422;C00422,Unknown","2H_8"
776,903.7797,5117.0504,0,0,0,12371.6988,0,17569.1488,"545690,Unknown","Unknown,LMGL03010093","Unknown,Unknown","C55H106O6-[M+K+]-2H-2-{m+0}(0.84307)(Niso-1)","HMDB05365,Unknown","TG(16:0/18:0/18:0)[iso3]*,*1-hexadecanoyl-2-heptadecanoyl-3-nonadecanoyl-sn-glycerol","C00422,Unknown","2H_2"
777,904.6741,0,0,0,0,0,0,0,"Unknown;DBLINKS854112,Unknown","Unknown;Unknown,LMGL03050001","Unknown;Unknown,Unknown","C51H96N1O8P1-[M+Na+]-{m+0}(0.85402)(Niso-1);C57H88O8-[M+H+]-2H-3-{m+0}(0.82128)(Niso-1)","HMDB09575;Unknown,Unknown","PE(22:2(13Z,16Z)/24:1(15Z))*;*1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-3-(8-(2E,4Z-decadienoyloxy)-*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(8-(2E,4Z-decadienoyloxy)-5,6-octadienoyl)-sn-glycerol","C00350;C13867,Unknown","2H_3"
778,904.6839,0,0,0,0,5186.4584,0,9240.101,"Unknown;Unknown;Unknown","Unknown;LMGL03010289;LMGL03010289","Unknown;Unknown;Unknown","C45H88N1O13-[M+K+]-2H-15-{m+0}(0.98432)(Niso-2);C56H94O6-[M+K+]-2H-3-{m+0}(0.97913)(Niso-2);C56H94O6-[M+K+]-2H-3-{m+0}(0.97913)(Niso-2)","Unknown;Unknown;Unknown","known*;*1-(9Z-heptadecenoyl)-2,3-di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycerol*;*1-(9Z-heptadecenoyl)-2,3-di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycerol","Unknown;Unknown;Unknown","2H_15"
779,904.7179,1752.0193,2774.6117,0,0,5090.3733,0,7929.9037,"Unknown","Unknown","Unknown","C52H100N1O7P1-[M+Na+]-{m+0}(0.848)(Niso-1)","HMDB13449","PC(o-22:0/22:3(10Z,13Z,16Z))","Unknown","N"
780,904.7344,0,0,0,0,0,0,0,"Unknown","LMGL03010746","Unknown","C58H92O6-[M+NH4+]-2H-2-{m+0}(0.98602)(Niso-2)","Unknown","1-(9Z,12Z-heptadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol","Unknown","2H_2"
781,904.7407,12508.795,12992.3559,10889.7686,13137.3956,19148.8724,4427.4614,24602.5928,"Unknown,Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown;Unknown,9544362","Unknown,LMGP01010004;LMGL03010675;LMGL03011019;Unknown,LMGL03010946;Unknown,LMGP01020067;LMGL03010746;LMGL03010350,Unknown","Unknown,Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown;Unknown,Unknown","C51H90N1O8P1-[M+NH4+]-2H-11-{m+0}(0.99013)(Niso-2);C58H94O6-[M+NH4+]-{m+0}(0.98628)(Niso-2);C59H92O6-[M+H+]-2H-7-{m+0}(0.98558)(Niso-2);C59H94O6-[M+H+]-2H-5-{m+0}(0.98555)(Niso-2);C50H102N1O7P1-[M+K+]-2H-6-{m+0}(0.98291)(Niso-2);C58H92O6-[M+NH4+]-2H-2-{m+0}(0.96605)(Niso-2);C57H98O6-[M+Na+]-2H-3-{m+0}(0.82049)(Niso-1)","HMDB09641,Unknown;Unknown;Unknown;HMDB10508,Unknown;HMDB13423,Unknown;Unknown;Unknown,HMDB05391","PE(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))*,*1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine*;*1-(9Z,12Z-heptadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol*;*1-(9Z-hexadecenoyl)-2,3-di-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol*;*TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol*;*PC(o-18:0/24:0)*,*1-hexadecyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*;*1-(9Z,12Z-heptadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycerol*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(11Z,14Z-eicosadienoyl)-sn-glycerol*,*TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]","C00350,Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,Unknown;Unknown;Unknown,C00422","2H_11"
782,904.7504,527903.522,698615.9065,532028.1736,645730.8632,1147768.604,41562.7748,1303166.573,"9544831,Unknown;Unknown;Unknown;Unknown,9544319;9544762,Unknown","Unknown,LMGL03010869;Unknown;Unknown;LMGL03010306,Unknown;Unknown,LMGL03010794","Unknown,Unknown;Unknown;Unknown;Unknown,Unknown;Unknown,Unknown","C59H96O6-[M+H+]-2H-3-{m+0}(1)(Niso-4);C51H92N1O8P1-[M+NH4+]-2H-9-{m+0}(1)(Niso-4);C51H94N1O8P1-[M+NH4+]-2H-7-{m+0}(0.99942)(Niso-3);C57H100O6-[M+Na+]-2H-1-{m+0}(0.9992)(Niso-3);C59H98O6-[M+H+]-2H-1-{m+0}(0.99906)(Niso-3)","HMDB05448,Unknown;HMDB09607;HMDB09606;Unknown,HMDB05385;HMDB05392,Unknown","TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycerol*;*PE(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))*;*PE(22:4(7Z,10Z,13Z,16Z)/24:0)*;*1,2-di-(9Z,12Z-heptadecadienoyl)-3-(11Z-eicosenoyl)-sn-glycerol*,*TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]*;*TG(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]*,*1,2-di-(9Z,12Z,15Z-octadecatrienoyl)-3-(11Z,14Z-eicosadienoyl)-sn-glycerol","C00422,Unknown;C00350;C00350;Unknown,C00422;C00422,Unknown","2H_3"
783,904.7621,0,0,0,0,1080.8204,0,7675.3343,"Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown","LMGP01011113,Unknown;LMGP01010663,Unknown;Unknown,LMGP02010292;Unknown,LMGP01011108","Unknown,Unknown;Unknown,Unknown;Unknown,Unknown;Unknown,Unknown","C52H96N1O8P1-[M+H+]-2H-10-{m+0}(1)(Niso-5);C50H100N1O8P1-[M+Na+]-2H-8-{m+0}(1)(Niso-5);C51H100N1O8P1-[M+NH4+]-2H-1-{m+0}(1)(Niso-5);C52H100N1O8P1-[M+H+]-2H-6-{m+0}(0.84843)(Niso-1)","Unknown,HMDB08389;Unknown,HMDB08058;HMDB09509,Unknown;HMDB08323,Unknown","1-(5Z,9Z-docosadienoyl)-2-(5Z,9Z-docosadienoyl)-sn-glycero-3-phosphocholine*,*PC(20:3(5Z,8Z,11Z)/24:1(15Z))*;*1-hexadecanoyl-2-hexacosanoyl-sn-glycero-3-phosphocholine*,*PC(18:0/24:0)*;*PE(22:0/24:1(15Z))*,*1-docosanoyl-2-(15Z-tetracosenoyl)-sn-glycero-3-phosphoethanolamine*;*PC(20:1(11Z)/24:1(15Z))*,*1,2-di-(13E-docosenoyl)-sn-glycero-3-phosphocholine","Unknown,C00157;Unknown,C00157;C00350,Unknown;C00157,Unknown","2H_10"
784,904.7836,1571.881,0,0,0,7124.475,0,10788.0317,"9544047,Unknown","Unknown,LMGL03010060","Unknown,Unknown","C55H106O6-[M+K+]-2H-3-{m+0}(0.84313)(Niso-1)","HMDB05358,Unknown","TG(16:0/16:0/20:0)[iso3]*,*1,2-diheptadecanoyl-3-octadecanoyl-sn-glycerol","C00422,Unknown","2H_3"
